,date_heure,date,heure,effacement_necessaire,total_eolien_offshore,consommation,nucleaire_base,nucleaire_flexible,hydraulique,solaire,eolien_onshore,bioenergies,charbon,gaz,petrole,importations,exportations,soldes_echanges,step_decharge,step_charge,thermique_decharge,thermique_charge,effacement_potentiel_solaire,effacement_potentiel_eolien_onshore,effacemet_potentiel_eolien_offshore,batterie_decharge,batterie_charge,pertes,need,stock_batteries
4933,2023-07-25-13,2023-07-25,13:00,-46823.425717536964,29399.625,66664.38,0.0,0.0,5982.450938861129,144418.8581651226,2400.8742658910883,1149.0,0.0,0.0,0.053500000000000006,0.0,46371.35320930376,46371.35320930376,0.0,6400.0,0.0,6400.0,15022.926451645879,2400.8742658910883,29399.625,0.0,0.0,12834.560085891238,-73273.42571753697,1.0
4934,2023-07-25-14,2023-07-25,14:00,-43708.12263208273,29783.25,65898.48,0.0,0.0,5750.835742065421,146154.77769089013,2236.5760278286907,1123.0,0.0,0.0,0.053500000000000006,0.0,51831.35320930376,51831.35320930376,0.0,6400.0,0.0,6400.0,11688.296604254043,2236.5760278286907,29783.25,0.0,0.0,12953.3942622549,-61968.12263208273,1.0
4935,2023-07-25-15,2023-07-25,15:00,-37090.929603189565,30414.875,65446.71,0.0,0.0,5700.934906168195,140802.3592045034,2390.2743950622,1116.0,0.0,0.0,0.053500000000000006,0.0,54600.0,54600.0,0.0,6400.0,0.0,6400.0,4285.780208127362,2390.2743950622,30414.875,0.0,0.0,12629.714545401366,-52659.57639388581,1.0
4936,2023-07-25-16,2023-07-25,16:00,-26740.593367341455,30845.0,64296.195,0.0,0.0,5791.3213376365475,127734.74289434518,2559.872568539041,1127.0,0.0,0.0,0.053500000000000006,0.0,54600.0,54600.0,0.0,6400.0,0.0,6400.0,0.0,2559.872568539041,24180.720798802413,0.0,0.0,11764.059076036456,-39540.593367341455,1.0
4937,2023-07-25-17,2023-07-25,17:00,-10266.69223198318,30120.375,63194.520000000004,0.0,0.0,6412.727941174989,108326.19861626562,3148.1662803293143,1152.0,0.0,0.0,0.053500000000000006,0.0,54600.0,54600.0,0.0,6400.0,0.0,6400.0,0.0,3148.1662803293143,7118.5259516538645,0.0,0.0,10441.166248643898,-23066.69223198318,1.0
4938,2023-07-25-18,2023-07-25,18:00,7.73070496506989e-12,28016.25,62315.4,0.0,0.0,7364.609895287324,82721.38607376294,3662.2608162458255,1155.0,0.0,159.98640000000003,30.067000000000004,0.0,54600.0,54600.0,0.0,0.0,2422.638689674633,0.0,0.0,0.0,0.0,0.0,0.0,8616.798874970727,2600.208689674633,1.0
4939,2023-07-25-19,2023-07-25,19:00,0.0,25807.5,62616.765,0.0,0.0,7860.793660101813,50703.315300417926,4595.050810404226,1165.0,0.0,319.97280000000006,60.08050000000001,0.0,54600.0,54600.0,2339.1314130407045,0.0,30700.0,0.0,0.0,0.0,0.0,0.0,0.0,6334.079483964678,33216.701413040704,1.0
4940,2023-07-25-20,2023-07-25,20:00,0.0,23939.75,60567.149999999994,0.0,0.0,7259.1590752863185,20276.504143756287,4976.646720745004,1182.0,0.0,399.966,90.09400000000001,537.2608518691967,40950.0,40412.7391481308,8000.0,0.0,12957.361310325367,0.0,0.0,0.0,0.0,26000.0,0.0,4101.592101982183,61212.28425599751,0.0
4941,2023-07-25-21,2023-07-25,21:00,39938.27550686301,22397.5,57004.605,0.0,0.0,6877.841370798933,3278.9589671702743,5299.943261455356,1175.0,0.0,399.966,100.045,8337.261251869197,35490.0,27152.738748130803,8000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3310.1863581567695,60697.29550686301,0.0
4942,2023-07-25-22,2023-07-25,22:00,34036.03506114244,21359.0,57157.784999999996,0.0,0.0,6922.093058489603,0.0,7086.024138483951,1167.0,0.0,399.966,100.045,11457.261411869198,30030.0,18572.7385881308,8000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3339.6396699852,50411.923061142435,0.0
4943,2023-07-25-23,2023-07-25,23:00,19956.31818222446,21269.875,60855.19500000001,0.0,0.0,7539.7335699085015,0.0,7843.916023751065,1183.0,0.0,399.966,100.045,14577.261571869198,16380.0,1802.7384281308023,8000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3634.9203477532205,44522.20618222446,0.0
4944,2023-07-26-00,2023-07-26,00:00,6370.488449310262,21928.625,57730.545,0.0,0.0,5114.36472993984,0.0,7213.222748573696,1210.0,0.0,399.966,10.0045,22377.261971869197,10920.0,-11457.261971869197,8000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3973.3883996929985,27120.208449310267,0.0
4945,2023-07-26-01,2023-07-26,01:00,2477.2486409998346,22258.0,51393.0,0.0,0.0,4733.988563523206,0.0,6709.7281635576155,1206.0,0.0,239.9796,1.00045,25497.262131869196,5460.0,-20037.262131869196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4127.350407092708,10853.136640999834,0.0
4946,2023-07-26-02,2023-07-26,02:00,0.0,22695.874999999996,49728.0,0.0,0.0,4427.05136390077,0.0,6222.133384784867,1215.0,0.0,143.98775999999998,0.10004500000000002,25497.262131869196,4233.876869092637,-21263.38526277656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.675673605045,1226.1231309073628,0.0
4947,2023-07-26-03,2023-07-26,03:00,0.0,23451.5,47341.5,0.0,0.0,3714.316810877713,0.0,5411.242065301768,1226.0,0.0,86.392656,0.010004500000000003,25497.262131869196,4233.876869092637,-21263.38526277656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1628.5778385692756,4039.9118180296136,-1628.5778385692756,0.06263760917574138
4948,2023-07-26-04,2023-07-26,04:00,-1.8189894035458565e-12,25144.874999999996,45732.0,0.0,0.0,3715.258328893977,0.0,4960.746914501672,1222.0,0.0,51.835593599999996,0.053500000000000006,25497.262131869196,4233.876869092637,-21263.38526277656,0.0,0.0,0.0,0.0,0.0,1.8189894035458565e-12,0.0,0.0,4358.856040080311,4124.441416834746,-4358.856040080311,0.23028591840959947
4949,2023-07-26-05,2023-07-26,05:00,1.8189894035458565e-12,27105.625,45843.0,0.0,0.0,3783.989665497884,0.0,4335.353574738748,1215.0,0.0,31.101356159999995,0.053500000000000006,25497.262131869196,4233.876869092637,-21263.38526277656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5527.770085142438,4220.881131173614,-5527.770085142438,0.4428924601458471
4950,2023-07-26-06,2023-07-26,06:00,1.8189894035458565e-12,28159.625,48340.5,0.0,0.0,3937.4582653091015,0.0,3874.2585531097625,1189.0,0.0,18.660813695999995,0.053500000000000006,25497.262131869196,4233.876869092637,-21263.38526277656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3688.5908376519073,4270.493414382371,-3688.5908376519073,0.5847613385170743
4951,2023-07-26-07,2023-07-26,07:00,1.8189894035458565e-12,30104.875,51171.0,0.0,0.0,4640.777578006061,1904.6895224919883,3508.5624490123164,1195.0,0.0,11.196488217599997,0.053500000000000006,25497.262131869196,4233.876869092637,-21263.38526277656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4751.128172447003,4563.554485200377,-4751.128172447003,0.7674970374573437
4952,2023-07-26-08,2023-07-26,08:00,0.0,32968.5,55756.965000000004,0.0,0.0,6123.67972424297,17214.534937419285,2914.9688018075994,1186.0,0.0,6.717892930559998,0.053500000000000006,17697.261731869196,4233.876869092637,-13463.384862776558,0.0,289.05207610539946,0.0,6400.0,0.0,0.0,0.0,0.0,6045.077026109066,5386.7456169625,-20023.849102214466,1.0
4953,2023-07-26-09,2023-07-26,09:00,-11591.415056931553,35390.375,59802.35999999999,0.0,0.0,6251.727137070202,50630.98524308289,1637.6824452095295,1197.0,0.0,4.030735758335998,0.053500000000000006,14577.261571869194,17883.876869092637,3306.615297223443,0.0,6400.0,0.0,6400.0,0.0,1637.6824452095295,9953.732611722024,0.0,0.0,7611.463706965971,-40957.30305693155,1.0
4954,2023-07-26-10,2023-07-26,10:00,-34603.288449524625,36785.375,62869.845,0.0,0.0,7161.240459578881,86217.33500735239,779.0916269248909,1215.0,0.0,2.418441455001599,0.053500000000000006,11457.261411869194,23343.876869092637,11886.615457223443,0.0,6400.0,0.0,6400.0,0.0,779.0916269248909,33824.19682259973,0.0,0.0,10000.765128563104,-55779.176449524624,1.0
4955,2023-07-26-11,2023-07-26,11:00,-48449.36799089346,37676.62499999999,65067.645,0.0,0.0,7050.140491371319,114184.92688723985,715.4923218800182,1190.0,0.0,0.0,0.053500000000000006,3657.2610118691928,28803.876869092637,25146.615857223445,0.0,6400.0,0.0,6400.0,10057.250669013447,715.4923218800182,37676.62499999999,0.0,0.0,11496.466495231436,-74001.34821655235,1.0
4956,2023-07-26-12,2023-07-26,12:00,-48251.2941126442,38699.625,66711.0,0.0,0.0,6794.987163678637,132532.63162644973,985.7894283743843,1171.0,0.0,0.0,0.053500000000000006,537.2608518691924,42453.87686909264,41916.616017223445,0.0,6400.0,0.0,6400.0,8565.879684269821,985.7894283743843,38699.625,0.0,0.0,12648.033731492245,-77617.18211264421,1.0
4957,2023-07-26-13,2023-07-26,13:00,-53376.51914150479,40396.875,67284.315,0.0,0.0,6458.862684952672,143189.24842394257,1526.3836413631168,1151.0,0.0,0.0,0.053500000000000006,0.0,47913.87686909264,47913.87686909264,0.0,6400.0,0.0,6400.0,11453.260500141674,1526.3836413631168,40396.875,0.0,0.0,13490.569382518088,-72138.63208717693,1.0
4958,2023-07-26-14,2023-07-26,14:00,-50755.69092705639,42167.75,66583.905,0.0,0.0,6042.708553155202,143502.6783297512,2172.976722783818,1136.0,0.0,0.0,0.053500000000000006,0.0,53373.87686909264,53373.87686909264,0.0,6400.0,0.0,6400.0,6414.964204272575,2172.976722783818,42167.75,0.0,0.0,13651.551452398317,-69015.69092705639,1.0
4959,2023-07-26-15,2023-07-26,15:00,-47238.537773511765,43171.375,65911.24500000001,0.0,0.0,6106.732259568817,138897.66968201142,2501.5731989086125,1158.0,0.0,0.0,0.053500000000000006,0.0,54600.0,54600.0,0.0,6400.0,0.0,6400.0,1565.5895746031529,2501.5731989086125,43171.375,0.0,0.0,13428.478009834222,-61264.66090441913,1.0
4960,2023-07-26-16,2023-07-26,16:00,-37783.776171523845,42834.25000000001,64800.134999999995,0.0,0.0,6008.81364386138,127782.96286403992,2671.171372385454,1177.0,0.0,0.0,0.053500000000000006,0.0,54600.0,54600.0,0.0,6400.0,0.0,6400.0,0.0,2671.171372385454,35112.60479913839,0.0,0.0,12633.197351620074,-50583.776171523845,1.0
4961,2023-07-26-17,2023-07-26,17:00,-18030.591409723012,41129.25,63694.020000000004,0.0,0.0,7275.165001889721,105577.65931573724,2893.7689800782805,1169.0,0.0,0.0,0.053500000000000006,0.0,54600.0,54600.0,0.0,6400.0,0.0,6400.0,0.0,2893.7689800782805,15136.822429644732,0.0,0.0,11063.142530839368,-30830.591409723012,1.0
4962,2023-07-26-18,2023-07-26,18:00,0.0,38850.75,62496.33,0.0,0.0,8218.573233692225,81395.33639319346,3169.3661020586337,1168.0,0.0,0.0,0.053500000000000006,0.0,54600.0,54600.0,0.0,9.60392791821505,0.0,6400.0,0.0,0.0,0.0,0.0,0.0,9296.145301026103,-6409.603927918215,1.0
4963,2023-07-26-19,2023-07-26,19:00,0.0,36986.875,62741.64000000001,0.0,0.0,9002.863697422466,49714.80561329737,3079.267039869997,1185.0,0.0,159.98640000000003,30.067000000000004,0.0,54600.0,54600.0,0.0,0.0,24193.025443951465,0.0,0.0,0.0,0.0,0.0,0.0,7010.250194541289,24370.595443951464,1.0
4964,2023-07-26-20,2023-07-26,20:00,0.0,35936.75,60857.415,0.0,0.0,8701.575646006588,19649.64433213906,3577.4616894716337,1180.0,0.0,319.97280000000006,60.08050000000001,0.0,54600.0,54600.0,8000.0,0.0,30700.0,0.0,0.0,0.0,0.0,12189.97354911593,0.0,4858.043516733211,51067.54354911593,0.5311548634955412
4965,2023-07-26-21,2023-07-26,21:00,19702.719669837803,34975.75,57049.005,0.0,0.0,7563.271700805475,3303.069054810588,3826.559054308223,1204.0,0.0,399.966,90.09400000000001,7800.000400000001,40950.0,33149.999599999996,8000.0,0.0,1426.9745560485353,0.0,0.0,0.0,0.0,13810.02645088407,0.0,4103.4258866947,63982.25067677041,0.0
4966,2023-07-26-22,2023-07-26,22:00,30571.88605312974,33588.50000000001,57409.755,0.0,0.0,6640.577045851155,0.0,5490.741176589973,1221.0,0.0,399.966,100.045,10920.00056,35490.0,24569.99944,8000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4032.9608355708797,46957.07405312974,0.0
4967,2023-07-26-23,2023-07-26,23:00,25552.7842454926,31929.999999999993,60890.159999999996,0.0,0.0,7230.913314199052,0.0,6693.828357314282,1219.0,0.0,399.966,100.045,14040.000720000002,30030.0,15989.999279999998,8000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4246.377637005933,41928.6722454926,0.0
4968,2023-07-27-00,2023-07-27,00:00,11255.545689732888,30535.0,57908.145000000004,0.0,0.0,5971.152642448017,0.0,7594.818658914474,1226.0,0.0,399.966,100.045,21840.00112,16380.0,-5460.001120000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4634.3841110953745,32195.265689732885,0.0
4969,2023-07-27-01,2023-07-27,01:00,1.8189894035458565e-12,29050.875,51282.0,0.0,0.0,5367.635001545509,0.0,8050.613825200557,1234.0,0.0,399.966,10.0045,24950.048122862132,10920.0,-14030.048122862132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4718.285306751056,8366.5859839833,0.0
4970,2023-07-27-02,2023-07-27,02:00,0.0,27830.25,49561.5,0.0,0.0,4942.065629421941,0.0,7971.114633840811,1217.0,0.0,239.9796,1.00045,24950.048122862132,10861.85998596052,-14088.188136901612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4585.241307307224,58.140014039479865,0.0
4971,2023-07-27-03,2023-07-27,03:00,1.8189894035458565e-12,26904.125000000004,47175.0,0.0,0.0,4467.536939417411,0.0,7764.41691246286,1244.0,0.0,143.98775999999998,0.10004500000000002,24950.048122862132,10861.85998596052,-14088.188136901612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,826.2196874142974,4468.277963510451,-826.2196874142974,0.03177768028516528
4972,2023-07-27-04,2023-07-27,04:00,0.0,26791.75,45565.5,0.0,0.0,4262.284447621954,0.0,7234.422570303014,1242.0,0.0,86.392656,0.010004500000000003,24950.048122862132,10861.85998596052,-14088.188136901612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1591.6600318358578,4405.030640633579,-1591.6600318358578,0.09299537381731367
4973,2023-07-27-05,2023-07-27,05:00,-1.8189894035458565e-12,25199.125,45676.5,0.0,0.0,4501.431848711233,0.0,6333.43218863128,1235.0,0.0,51.835593599999996,0.053500000000000006,24950.048122862132,10861.85998596052,-14088.188136901612,0.0,0.0,0.0,0.0,0.0,1.8189894035458565e-12,0.0,654.760860105831,0.0,4244.469985092807,654.760860105831,0.06781226381324323
4974,2023-07-27-06,2023-07-27,06:00,0.0,23350.75,48229.5,0.0,0.0,4671.847893142119,0.0,6073.734952965802,1228.0,0.0,31.101356159999995,0.053500000000000006,24950.048122862132,7589.309935150843,-17360.73818771129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1763.1188591443242,0.0,4106.987606266386,5035.668909954002,0.0
4975,2023-07-27-07,2023-07-27,07:00,0.0,22901.25,51226.5,0.0,0.0,5094.592711216895,2145.789370965571,5925.33660121828,1224.0,0.0,18.660813695999995,0.053500000000000006,24950.048122862132,4646.535729488845,-20303.512393373287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4243.838247612884,2942.7742056619973,0.0
4976,2023-07-27-08,2023-07-27,08:00,0.0,23222.875,55574.925,0.0,0.0,6009.755181932131,16274.245219993445,5156.844765050735,1206.0,0.0,11.196488217599997,0.053500000000000006,24950.048122862132,4646.535729488845,-20303.512393373287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11345.69501746242,5263.862531104774,-11345.69501746242,0.4363728852870161
4977,2023-07-27-09,2023-07-27,09:00,1.8189894035458565e-12,24424.124999999996,59718.555,0.0,0.0,7685.669985480636,43494.42746681984,2660.571501556566,1208.0,0.0,6.717892930559998,0.053500000000000006,17150.04772286213,4646.535729488845,-12503.511993373286,0.0,4524.713053651918,0.0,6400.0,0.0,0.0,0.0,0.0,14654.30498253758,6685.504303971385,-32868.7380361895,1.0
4978,2023-07-27-10,2023-07-27,10:00,-27141.718415112467,26590.25,62591.79,0.0,0.0,8235.520678311892,76091.13787650145,1404.4849666878154,1196.0,0.0,4.030735758335998,0.053500000000000006,14030.04756286213,18296.535729488845,4266.488166626716,0.0,6400.0,0.0,6400.0,0.0,1404.4849666878154,25737.233448424653,0.0,0.0,8864.33831837745,-56507.60641511247,1.0
4979,2023-07-27-11,2023-07-27,11:00,-43495.94067809953,29481.0,64395.53999999999,0.0,0.0,8686.511237419447,101213.75072205697,1462.784336318244,1206.0,0.0,2.418441455001599,0.053500000000000006,10910.047402862128,23756.535729488845,12846.488326626717,0.0,6400.0,0.0,6400.0,12552.15634178128,1462.784336318244,29481.0,0.0,0.0,10657.40637538058,-64671.828678099526,1.0
4980,2023-07-27-12,2023-07-27,12:00,-49687.882698988724,32832.875,65737.53,0.0,0.0,7914.46058811858,119537.34537362655,2406.1742013055323,1172.0,0.0,0.0,0.053500000000000006,3110.0470028621276,29216.535729488845,26106.488726626718,0.0,6400.0,0.0,6400.0,14448.83349768319,2406.1742013055323,32832.875,0.0,0.0,11673.864380292378,-75239.8629246476,1.0
4981,2023-07-27-13,2023-07-27,13:00,-49401.44284428693,36072.375,66150.45,0.0,0.0,6958.812541886702,134581.98105802585,3047.4673473117896,1141.0,0.0,0.0,0.053500000000000006,0.0,42866.535729488845,42866.535729488845,0.0,6400.0,0.0,6400.0,10281.600496975145,3047.4673473117896,36072.375,0.0,0.0,12726.118016305705,-78758.02882827024,1.0
4982,2023-07-27-14,2023-07-27,14:00,-45225.57199825455,38653.125,64923.899999999994,0.0,0.0,5696.22729603239,133255.93137745638,3238.2653425179506,1020.0,0.0,0.0,0.053500000000000006,0.0,48326.535729488845,48326.535729488845,0.0,6400.0,0.0,6400.0,3334.1816557365964,3238.2653425179506,38653.125,0.0,0.0,12730.451931120473,-63485.57199825455,1.0
4983,2023-07-27-15,2023-07-27,15:00,-32183.63782571913,40075.25,64170.21,0.0,0.0,5789.438281549535,122237.66449887432,3784.159490921127,1014.0,0.0,0.0,0.053500000000000006,0.0,53786.535729488845,53786.535729488845,0.0,6400.0,0.0,6400.0,0.0,3784.159490921127,28399.478334798005,0.0,0.0,12103.03935899415,-50443.63782571913,1.0
4984,2023-07-27-16,2023-07-27,16:00,-22977.74617344048,40265.125,62794.92,0.0,0.0,5498.507008530502,111002.407859459,4621.550487476446,1010.0,0.0,0.0,0.053500000000000006,0.0,54600.0,54600.0,0.0,6400.0,0.0,6400.0,0.0,4621.550487476446,18356.195685964034,0.0,0.0,11367.834824882619,-36591.21044395163,1.0
4985,2023-07-27-17,2023-07-27,17:00,-3391.230976044215,38846.875,61132.14,0.0,0.0,5894.8891015505405,90074.93381644518,6031.335389578706,1004.9999999999999,0.0,0.0,0.053500000000000006,0.0,54600.0,54600.0,0.0,6400.0,0.0,6400.0,0.0,3391.230976044215,0.0,0.0,0.0,9929.715831530211,-16191.230976044215,1.0
4986,2023-07-27-18,2023-07-27,18:00,7.275957614183426e-12,35770.12500000001,60105.945,0.0,0.0,6743.203271694398,66784.6806416325,7902.2153933814925,1028.0,0.0,159.98640000000003,30.067000000000004,0.0,54600.0,54600.0,0.0,0.0,4576.076394761192,0.0,0.0,0.0,0.0,0.0,0.0,8288.40910146959,4753.646394761192,1.0
4987,2023-07-27-19,2023-07-27,19:00,0.0,32453.125,59332.274999999994,0.0,0.0,6892.905779386073,35417.57976754503,9312.000295483753,1039.0,0.0,319.97280000000006,60.08050000000001,0.0,54600.0,54600.0,3720.496916554177,0.0,30700.0,0.0,0.0,0.0,0.0,0.0,0.0,5982.88605896904,34598.06691655418,1.0
4988,2023-07-27-20,2023-07-27,20:00,0.0,31011.625,57316.515,0.0,0.0,7244.094666699179,13549.816007105364,11739.374318518603,1037.0,0.0,399.966,90.09400000000001,0.0,48006.58489809933,48006.58489809933,8000.0,0.0,10803.923605238808,0.0,0.0,0.0,0.0,26000.0,0.0,4552.793699462622,51500.14870713947,0.0
4989,2023-07-27-21,2023-07-27,21:00,26040.343743868616,31317.749999999996,54057.0,0.0,0.0,6876.89985278267,2435.1093947197805,8432.209735541337,1063.0,0.0,399.966,100.045,7800.000400000001,34356.58489809933,26556.58449809933,8000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4051.739228813065,54989.36374386861,0.0
4990,2023-07-27-22,2023-07-27,22:00,19987.3917299392,31445.624999999993,54778.5,0.0,0.0,6341.172030467804,0.0,9545.197774005466,1071.0,0.0,399.966,100.045,10920.00056,28896.584898099332,17976.584338099332,8000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4135.313196313129,36363.2797299392,0.0
4991,2023-07-27-23,2023-07-27,23:00,12183.717496010737,30833.375000000004,58222.275,0.0,0.0,7487.949697978749,0.0,12110.370358030494,1059.0,0.0,399.966,100.045,14040.000720000002,23436.584898099332,9396.58417809933,8000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4555.564373920648,28559.605496010736,0.0
4992,2023-07-28-00,2023-07-28,00:00,0.0,30391.625,55667.055,0.0,0.0,6738.4956615585925,0.0,14320.446708786963,1067.0,0.0,399.966,10.0045,15072.335757878276,9786.584898099332,-5285.750859778944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4689.0908729816465,14614.799100820817,0.0
4993,2023-07-28-01,2023-07-28,01:00,0.0,30488.499999999993,49006.5,0.0,0.0,5560.647658857104,0.0,12375.367529110417,1091.0,0.0,239.9796,1.00045,15072.335757878276,9786.584898099332,-5285.750859778944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1567.8543275312732,4467.891770215184,-1567.8543275312732,0.06030208952043358
4994,2023-07-28-02,2023-07-28,02:00,-1.8189894035458565e-12,30473.000000000004,47230.5,0.0,0.0,5312.085017441726,0.0,8686.60703579237,1090.0,0.0,143.98775999999998,0.10004500000000002,15072.335757878276,8787.827395002667,-6284.508362875609,0.0,0.0,0.0,0.0,0.0,1.8189894035458565e-12,0.0,1567.8543275312732,0.0,4184.785405783845,2566.6118306279386,0.0
4995,2023-07-28-03,2023-07-28,03:00,0.0,29128.374999999996,44566.5,0.0,0.0,4797.070751920557,0.0,8093.013388587654,1099.0,0.0,86.392656,0.010004500000000003,15072.335757878276,7556.925108636311,-7515.410649241965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4009.915307393032,1230.9022863663558,0.0
4996,2023-07-28-04,2023-07-28,04:00,0.0,27136.625,42679.5,0.0,0.0,4714.21654480026,0.0,9894.99407185958,1106.0,0.0,51.835593599999996,0.053500000000000006,15072.335757878276,7556.925108636311,-7515.410649241965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1607.7144528210156,3989.0637638236462,-1607.7144528210156,0.06183517126234675
4997,2023-07-28-05,2023-07-28,05:00,0.0,24892.999999999996,42124.5,0.0,0.0,4511.7886271080815,0.0,10976.182497837046,1102.0,0.0,31.101356159999995,0.053500000000000006,15072.335757878276,7556.925108636311,-7515.410649241965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,870.2926835263224,3891.8868039636163,-870.2926835263224,0.09530796678258992
4998,2023-07-28-06,2023-07-28,06:00,0.0,25191.375000000004,42679.5,0.0,0.0,4365.852231590433,0.0,11606.875773014415,1105.0,0.0,18.660813695999995,0.053500000000000006,15072.335757878276,7556.925108636311,-7515.410649241965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1034.7686564098767,3946.1021682757973,-1034.7686564098767,0.13510676125989288
4999,2023-07-28-07,2023-07-28,07:00,0.0,26660.0,42790.5,0.0,0.0,4537.2097940375825,1133.1695962047036,12168.669727660923,1108.0,0.0,11.196488217599997,0.053500000000000006,15072.335757878276,7556.925108636311,-7515.410649241965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4021.0825366573463,4179.270075848282,-4021.0825366573463,0.28976378190056
