Date;Heures;effacement nécessaire;Total éolien OffShore;Consommation;nucléaire base;nucléaire flexible;hydraulique;solaire;éolien onshore;biomasse;charbon;gaz - cogénérations;gaz - cycles combinés + turbines à combustion;pétrole;importations;exportations;soldes échanges;step décharge;step charge;59;80;76;14;22;44;17;33;34;85;effacement potentiel solaire;effacement potentiel éolien terrestre;effacement potentiel éolien marin
11/3;02:00;0.0;3393.3;54673.2;19755.4;10641.0;3534.1;0.0;10427.1;2226.3;0.0;2484.0;180.5;85.0;5930.8;0.0;-5930.8;0.0;45.8;32.6;56.4;53.0;87.4;648.7;771.3;538.7;593.7;532.7;78.7;0;9.87908E-07;0
11/3;03:00;0.0;3385.1;52362.9;19497.0;10641.0;2905.1;0.0;10903.4;2224.3;0.0;2458.2;108.3;85.0;3928.1;0.0;-3928.1;0.0;0.0;44.1;69.6;73.1;134.7;617.4;719.0;523.5;607.6;525.9;70.2;0;1.36424E-12;0
11/3;04:00;0.0;3330.7;50693.7;19296.6;8697.0;2841.8;0.0;11416.5;2214.0;0.0;2476.8;65.0;85.0;3928.1;0.0;-3928.1;0.0;0.0;63.3;92.1;100.4;189.2;580.5;648.7;508.3;578.8;514.6;54.8;0;0;0
11/3;05:00;0.0;3299.8;50532.2;19038.2;8697.0;2879.2;0.0;11803.2;2228.4;0.0;2460.3;71.0;85.0;3618.4;0.0;-3618.4;0.0;0.0;97.8;109.1;113.3;227.9;538.1;594.9;512.1;567.1;504.4;35.1;0;0;0
11/3;06:00;0.0;3304.9;52205.4;19038.2;10212.8;2901.5;0.0;12035.3;2220.2;0.0;2485.0;71.0;85.0;3618.4;0.0;-3618.4;0.0;0.0;140.1;110.9;120.4;266.6;486.5;568.0;515.9;566.1;489.7;40.7;0;0;0
11/3;07:00;0.0;3297.2;54701.7;19296.6;12156.8;3221.8;0.0;11917.3;2201.7;0.0;2491.2;358.2;85.0;3618.4;0.0;-3618.4;0.0;0.0;166.9;110.9;134.8;305.3;434.9;569.5;524.7;561.8;430.7;57.6;0;7.96567E-05;0
11/3;08:00;0.0;2966.2;56086.4;19296.6;12156.8;3562.7;781.2;12670.5;2193.5;0.0;2487.1;315.4;85.0;3618.4;0.0;-3618.4;0.0;0.0;170.8;118.5;144.8;275.2;370.4;535.1;494.3;519.2;284.5;53.4;0;0;0
11/3;09:00;0.0;2601.3;59113.0;19267.8;10212.8;4109.6;6805.2;11978.3;2224.3;0.0;2496.3;0.0;85.0;3618.4;0.0;-3618.4;0.0;0.0;176.5;109.1;114.7;193.5;300.4;478.3;466.4;489.5;215.4;57.6;0;0;0
11/3;10:00;0.0;2834.0;60652.2;19009.4;10212.8;4059.7;14380.5;9893.7;2226.3;0.0;2485.0;0.0;85.0;0.0;0.0;0.0;0.0;105.3;193.8;103.4;113.3;187.8;265.4;548.6;597.0;567.1;173.4;84.3;0;0;0
11/3;11:00;0.0;3019.3;60492.7;18751.0;8268.8;4174.8;20184.4;6669.1;2205.8;0.0;2479.9;0.0;85.0;0.0;0.0;0.0;0.0;860.8;214.9;114.7;127.6;248.0;353.8;627.8;572.9;469.2;148.5;141.9;0;1.77257E-05;0
11/3;12:00;0.0;3019.4;60399.2;18492.6;8268.8;3863.4;23908.8;4979.4;2228.4;0.0;2472.6;0.0;85.0;0.0;0.0;0.0;0.0;2329.9;241.7;116.6;127.6;279.5;392.5;663.6;480.4;357.5;133.8;226.2;0;6.00577E-05;0
11/3;13:00;0.0;2987.2;61078.9;18234.2;6324.8;4114.1;25878.3;4735.1;2248.9;0.0;2479.9;0.0;85.0;0.0;0.0;0.0;0.0;1425.2;232.2;101.5;133.3;303.9;425.7;644.2;396.7;299.0;130.4;320.3;0;0;0
11/3;14:00;0.0;2912.1;57531.1;17975.8;6324.8;3183.5;23771.3;4828.8;2250.9;0.0;2463.4;0.0;85.0;0.0;0.0;0.0;0.0;1910.4;205.3;92.1;152.0;351.2;414.6;550.1;347.3;261.7;141.7;396.1;0;5.83107E-05;0
11/3;15:00;0.0;3276.6;54844.9;17975.8;5913.5;3097.8;19144.6;4678.1;2230.4;0.0;2453.1;0.0;85.0;0.0;0.0;0.0;0.0;0.0;216.8;109.1;209.3;500.3;433.1;603.9;361.2;251.1;156.4;435.5;0;0;0
11/3;16:00;0.0;4263.5;53192.0;18234.2;7857.5;3232.6;10953.2;4360.6;2263.2;0.0;2478.8;2840.0;566.9;0.0;0.0;0.0;0.0;0.0;280.1;199.3;345.5;693.8;573.1;843.0;423.3;299.0;166.6;439.7;0;0;0
11/3;17:00;0.0;5335.8;52805.9;18492.6;9801.5;3826.8;2552.6;4287.3;2269.4;0.0;2473.7;5680.0;1076.9;5.0;0.0;-5.0;0.0;0.0;368.4;376.1;544.8;828.5;702.1;1046.3;457.6;347.9;189.3;474.8;0;0;0
11/3;18:00;0.0;6155.4;58228.1;18751.0;11745.5;6839.0;22.0;5264.4;2261.2;0.0;2462.4;7100.0;1586.9;229.1;0.0;-229.1;0.0;0.0;466.2;586.7;722.6;865.8;729.8;1130.0;527.3;380.9;227.8;518.3;0;0;0
11/3;19:00;0.0;6665.5;62236.1;18751.0;12732.6;8040.8;0.0;6884.9;2253.0;0.0;2477.8;7100.0;1586.9;229.1;0.0;-229.1;0.0;0.0;579.4;729.6;804.3;864.3;744.5;1064.2;595.7;397.9;315.1;570.3;0;1.21913E-05;0
11/3;20:00;0.0;6829.9;60794.4;18751.0;12732.6;6751.5;0.0;8143.0;2265.3;0.0;2481.9;5918.5;1076.9;229.1;0.0;-229.1;0.0;0.0;640.8;765.3;800.0;798.4;715.0;1037.3;624.9;370.3;444.3;633.5;0;0;0
11/3;21:00;0.0;6963.9;58079.8;18751.0;12732.6;5023.3;0.0;9511.0;2267.3;0.0;2490.1;3738.7;566.9;229.1;0.0;-229.1;0.0;0.0;640.8;729.6;755.6;751.1;704.0;1177.8;607.1;321.3;582.6;693.9;0;0;0
11/3;22:00;0.0;7104.6;56190.1;18751.0;12732.6;3867.8;0.0;10313.1;2242.7;0.0;2491.2;2462.1;56.7;229.1;0.0;-229.1;0.0;0.0;623.5;684.4;725.5;791.2;726.1;1289.9;584.3;288.4;649.5;741.7;0;0;0
11/3;23:00;0.0;7029.3;60151.3;19009.4;12960.0;5200.8;0.0;10675.4;2257.1;0.0;2488.1;1477.2;85.0;3315.0;0.0;-3315.0;0.0;0.0;598.6;676.9;749.9;855.7;573.1;1310.9;548.8;274.5;647.2;793.7;0;0;0
11/4;00:00;0.0;7106.9;59657.6;19267.8;12960.0;4285.4;0.0;10532.9;2253.0;0.0;2494.3;886.3;85.0;4092.7;0.0;-4092.7;0.0;0.0;577.5;754.0;821.5;926.0;451.5;1255.5;534.9;287.3;664.2;834.4;0;0;0
11/4;01:00;0.0;7428.0;55329.5;19009.4;11016.0;3327.1;154.0;10488.2;2242.7;0.0;2447.9;531.8;85.0;3402.7;0.0;-3402.7;0.0;0.0;614.0;823.6;891.8;977.6;499.4;1204.7;551.4;311.8;685.8;868.1;0;5.45697E-12;0
11/4;02:00;0.0;7735.7;53911.3;18751.0;11016.0;3121.9;0.0;10007.7;2248.9;0.0;2443.8;319.1;85.0;2081.1;0.0;-2081.1;0.0;0.0;629.3;880.0;957.8;989.0;676.3;1143.4;562.8;321.3;682.4;893.4;0;0;0
11/4;03:00;0.0;8085.5;51289.0;18492.6;9072.0;3087.1;0.0;9340.0;2250.9;0.0;2464.4;191.5;85.0;1933.9;0.0;-1933.9;0.0;0.0;704.1;942.0;1003.6;1017.7;910.4;1083.7;534.9;280.9;693.7;914.5;0;0;0
11/4;04:00;0.0;8362.0;49000.1;18234.2;9072.0;2558.0;148.5;7959.8;2232.5;0.0;2458.2;114.9;85.0;1321.1;0.0;-1321.1;0.0;0.0;792.4;992.8;1043.8;1082.2;1019.1;1020.9;480.4;221.3;776.4;932.7;0;0;0
11/4;05:00;0.0;8546.3;48508.3;18234.2;9452.7;2590.1;71.5;6946.0;2230.4;0.0;2469.6;68.9;85.0;1321.1;0.0;-1321.1;0.0;0.0;955.5;1056.7;1104.0;1069.3;1065.2;953.6;418.3;170.2;802.5;951.0;0;0;0
11/4;06:00;0.0;8539.3;49360.7;18234.2;10122.3;2893.5;104.5;6880.8;2209.9;0.0;2469.6;68.9;85.0;1321.1;0.0;-1321.1;0.0;0.0;1089.8;1130.1;1092.5;989.0;1089.1;880.4;349.8;123.4;804.8;990.3;0;0;0
11/4;07:00;0.0;8413.3;50882.7;18234.2;11711.5;2865.0;154.0;7031.5;2205.8;0.0;2467.5;68.9;85.0;1321.1;0.0;-1321.1;0.0;0.0;1112.8;1135.7;1072.5;1014.8;1065.2;795.2;273.8;80.9;799.1;1063.4;0;0;0
11/4;08:00;0.0;8304.1;51345.9;18234.2;11622.5;3425.3;632.7;6770.9;2197.6;0.0;2463.4;0.0;85.0;1321.1;0.0;-1321.1;0.0;0.0;1118.5;1220.3;1055.3;1108.0;950.9;653.2;186.3;40.4;820.7;1150.4;0;0;0
11/4;09:00;0.0;8325.5;53576.0;17975.8;11622.5;3557.3;5594.9;6990.7;2203.8;0.0;2461.3;0.0;85.0;0.0;0.0;0.0;0.0;1259.6;1074.4;1312.5;1106.9;1191.1;899.3;542.6;147.0;21.3;825.2;1205.2;0;0;0
11/4;10:00;0.0;8440.1;55669.9;17717.4;9678.5;3538.6;13648.8;5382.5;2214.0;0.0;2454.1;0.0;85.0;0.0;0.0;0.0;0.0;3193.9;1084.0;1320.0;1164.2;1216.9;995.2;452.9;144.5;30.9;796.8;1234.7;0;2.80222E-05;0
11/4;11:00;0.0;8615.5;56739.7;17459.0;9678.5;3983.8;19925.8;3920.8;2230.4;0.0;2451.0;0.0;85.0;0.0;2750.4;2750.4;0.0;4200.0;1176.1;1335.0;1228.7;1239.9;993.3;424.5;153.4;54.3;774.2;1236.1;0;0;0
11/4;12:00;0.0;8774.5;57263.9;17200.6;7734.5;4064.1;21658.8;3990.1;2216.1;0.0;2440.7;0.0;85.0;0.0;2750.4;2750.4;0.0;3493.0;1130.1;1368.9;1289.0;1227.0;1021.0;460.4;180.0;99.0;773.0;1226.3;0;4.30467E-05;0
11/4;13:00;0.0;8936.9;58243.3;16942.2;7734.5;3607.3;23474.2;4841.0;2244.8;0.0;2427.4;0.0;85.0;0.0;3042.7;3042.7;0.0;4200.0;1036.0;1476.1;1281.8;1169.6;1091.0;538.1;207.9;149.0;764.0;1223.5;0;0;0
11/4;14:00;0.0;9115.2;53812.7;16683.8;5790.5;2972.9;20949.1;5757.1;2226.3;0.0;2417.1;0.0;85.0;0.0;3467.7;3467.7;0.0;4200.0;1101.3;1462.9;1214.4;1110.9;1197.9;662.2;243.4;194.7;697.1;1230.5;0;0;0
11/4;15:00;0.0;9448.0;50981.2;16425.4;5790.5;2996.1;15821.8;6388.2;2240.7;0.0;2410.9;0.0;85.0;0.0;3467.7;3467.7;0.0;2947.3;1268.2;1325.6;1135.5;1047.8;1258.7;899.8;287.7;257.5;719.8;1247.4;0;0;0
11/4;16:00;0.0;9808.4;49543.6;16425.4;6607.0;3198.6;9159.7;6966.3;2236.6;0.0;2400.6;0.0;85.0;0.0;3467.7;3467.7;0.0;0.0;1356.5;1173.3;1081.1;1017.7;1243.9;1186.8;368.8;349.0;757.2;1274.1;0;1.28106E-05;0
11/4;17:00;0.0;9914.8;49539.6;16683.8;8551.0;3323.6;2096.0;8928.8;2205.8;0.0;2409.9;2660.7;85.0;0.0;3467.7;3467.7;0.0;0.0;1233.7;1026.7;1042.3;1017.7;1197.9;1289.9;507.0;472.4;843.3;1283.9;0;0;0
11/4;18:00;0.0;9796.4;55268.6;16683.8;10404.7;5436.4;132.0;13207.9;2166.9;0.0;2436.6;2660.7;85.0;0.0;3467.7;3467.7;0.0;0.0;1049.5;913.8;1007.9;990.5;1142.6;1243.6;704.7;591.6;838.8;1313.4;0;3.9338E-05;0
11/4;19:00;0.0;9789.0;59742.9;16683.8;10921.8;6436.6;5.5;16632.0;2152.5;0.0;2452.1;2660.7;85.0;0.0;3467.7;3467.7;0.0;0.0;899.8;823.6;983.6;991.9;1162.9;1225.7;908.8;678.8;810.5;1303.6;0;6.29089E-06;0
11/4;20:00;0.0;9982.5;58730.0;16683.8;10921.8;5545.2;132.0;17580.7;2136.1;0.0;2473.7;1196.2;85.0;0.0;3467.7;3467.7;0.0;0.0;771.3;814.2;1003.6;1022.0;1229.2;1233.1;998.8;826.7;796.8;1286.7;0;0;0
11/4;21:00;0.0;10143.2;56344.5;16683.8;9127.1;4773.4;132.0;18614.9;2150.5;0.0;2476.8;0.0;85.0;0.0;3467.7;3467.7;0.0;0.0;731.0;853.7;1045.2;1069.3;1242.1;1264.5;995.0;962.9;720.9;1258.6;0;0;0
11/4;22:00;0.0;10100.9;53982.4;16425.4;9127.1;3715.3;104.5;19087.1;2099.2;0.0;2472.6;0.0;85.0;0.0;3467.7;3467.7;0.0;1459.3;755.9;923.2;1091.1;1109.4;1242.1;1264.5;996.2;977.8;528.2;1212.3;0;4.94947E-05;0
11/4;23:00;0.0;9910.1;56721.4;16425.4;9658.5;4459.4;143.0;19355.9;2101.3;0.0;2452.1;0.0;85.0;0.0;3467.7;3467.7;0.0;0.0;800.1;975.9;1102.6;1120.9;1293.7;1243.6;991.2;969.3;265.2;1147.6;0;0;0
11/5;00:00;0.0;9711.6;56090.5;16425.4;9676.8;3577.0;0.0;19889.2;2099.2;0.0;2447.9;0.0;85.0;0.0;3467.7;3467.7;0.0;0.0;828.8;1000.3;1099.7;1128.1;1356.4;1225.7;965.8;965.1;130.4;1011.4;0;0;0
11/5;01:00;0.0;9579.4;51941.3;16167.0;7732.8;3241.5;0.0;20736.1;2132.0;0.0;2423.2;0.0;85.0;0.0;3467.7;3467.7;0.0;2451.1;828.8;975.9;1102.6;1142.4;1389.5;1224.2;927.8;954.4;282.2;751.5;0;0;0
11/5;02:00;0.0;9552.3;50878.6;15908.6;7732.8;2844.4;0.0;19710.1;2115.6;0.0;2425.3;0.0;85.0;0.0;3467.7;3467.7;0.0;1910.3;815.4;951.4;1126.9;1181.1;1385.8;1255.5;872.0;925.7;674.4;363.8;0;0;0
11/5;03:00;0.0;9629.8;48497.2;15650.2;5788.8;2514.3;0.0;19539.1;2125.9;0.0;2434.6;0.0;85.0;0.0;3467.7;3467.7;0.0;1857.5;836.5;1007.9;1159.9;1221.2;1378.5;1279.5;807.4;862.9;880.7;195.3;0;3.84378E-05;0
11/5;04:00;0.0;9882.7;46709.1;15391.8;5788.8;2584.8;0.0;18887.6;2117.7;0.0;2422.2;0.0;85.0;0.0;3467.7;3467.7;0.0;3080.0;851.9;1024.8;1174.3;1232.7;1382.2;1281.0;783.3;784.2;920.4;448.1;0;7.65337E-05;0
11/5;05:00;0.0;10592.7;47306.5;15391.8;4259.8;2713.3;0.0;16900.8;2119.7;0.0;2435.6;0.0;85.0;0.0;3467.7;3467.7;0.0;0.0;851.9;1013.5;1180.0;1228.4;1395.1;1283.9;823.9;741.6;952.1;1122.4;0;0;0
11/5;06:00;0.0;10975.7;51831.6;15650.2;6203.8;3019.3;0.0;16884.5;2119.7;0.0;2480.9;1925.0;85.0;0.0;3467.7;3467.7;0.0;0.0;849.9;1004.1;1177.1;1214.1;1454.0;1294.4;870.8;770.4;995.2;1345.7;0;0;0
11/5;07:00;0.0;11103.1;59655.5;15908.6;8147.8;5348.9;0.0;16640.2;2117.7;0.0;2541.6;4765.0;595.0;0.0;3467.7;3467.7;522.4;0.0;855.7;987.2;1161.3;1182.5;1503.8;1306.4;877.1;814.0;1031.5;1383.6;0;8.49877E-05;0
11/5;08:00;0.0;10782.7;62681.1;16167.0;10091.8;5803.1;434.6;16953.7;2134.1;0.0;2550.9;5455.8;595.0;0.0;3467.7;3467.7;0.0;0.0;809.7;900.7;1106.9;1103.7;1431.9;1300.4;844.1;823.6;1071.2;1390.6;0;0.000119225;0
11/5;09:00;0.0;10306.3;63825.1;16167.0;10091.8;5796.8;4115.0;15891.0;2119.7;0.0;2540.6;5089.8;85.0;0.0;3467.7;3467.7;0.0;0.0;750.2;825.5;1032.3;1032.0;1286.3;1266.0;808.6;817.2;1096.1;1392.1;0;9.09495E-13;0
11/5;10:00;0.0;10223.8;64038.4;16167.0;10091.8;6189.4;8923.2;12361.0;2119.7;0.0;2515.9;3762.1;85.0;0.0;3467.7;3467.7;0.0;0.0;771.3;842.4;986.4;1047.8;1207.1;1282.5;807.4;786.3;1100.6;1392.1;0;9.09495E-13;0
11/5;11:00;0.0;10208.3;63554.8;16167.0;10091.8;6469.6;12229.5;9743.1;2107.4;0.0;2495.3;2329.1;85.0;0.0;3467.7;3467.7;0.0;0.0;779.0;840.5;957.8;1043.5;1310.3;1254.1;789.6;748.0;1095.0;1390.6;0;0;0
11/5;12:00;0.0;10173.1;63691.0;16167.0;10091.8;6063.6;14507.0;9156.8;2179.2;0.0;2467.5;1187.1;85.0;0.0;3467.7;3467.7;0.0;0.0;792.4;821.7;952.0;1043.5;1356.4;1189.8;798.5;744.8;1084.8;1389.2;0;9.09495E-13;0
11/5;13:00;0.0;10190.7;63123.0;16167.0;11602.3;5288.3;13918.4;8436.1;2138.2;0.0;2446.9;1187.1;85.0;0.0;3467.7;3467.7;0.0;0.0;798.1;831.1;962.1;1034.9;1404.3;1119.5;803.6;776.7;1071.2;1389.2;0;0;0
11/5;14:00;0.0;9960.4;61222.2;16167.0;12465.0;4090.9;12290.0;8615.3;2134.1;0.0;2417.1;1187.1;85.0;0.0;3467.7;3467.7;0.0;0.0;773.2;808.5;944.9;1007.7;1367.4;1052.3;777.0;785.2;1056.4;1387.8;0;0;0
11/5;15:00;0.0;9600.9;59607.8;16425.4;12960.0;3942.8;9638.3;8888.1;2158.7;0.0;2369.7;1601.2;85.0;0.0;3467.7;3467.7;0.0;0.0;704.1;727.7;929.1;996.2;1326.9;1010.4;713.6;786.3;1025.8;1380.8;0;5.90049E-05;0
11/5;16:00;0.0;9560.2;58331.7;16683.8;12960.0;4253.3;4824.7;10121.7;2183.3;0.0;2390.3;3226.5;85.0;0.0;3467.7;3467.7;0.0;0.0;742.5;748.4;980.7;1023.4;1304.8;1032.8;626.1;774.6;960.1;1366.8;0;0;0
11/5;17:00;0.0;9804.4;58286.0;16942.2;12960.0;4614.6;858.2;12601.3;2168.9;0.0;2450.0;3751.1;85.0;0.0;3467.7;3467.7;0.0;0.0;844.2;812.3;1022.3;1042.1;1323.2;1118.0;613.5;756.5;929.5;1342.9;0;1.83621E-05;0
11/5;18:00;0.0;10002.7;62468.7;16942.2;12960.0;6657.8;27.5;16013.2;2160.7;0.0;2491.2;3394.8;85.0;0.0;3467.7;3467.7;0.0;0.0;936.3;861.2;1029.4;1037.8;1354.5;1167.4;631.2;725.7;937.4;1321.8;0;0;0
11/5;19:00;0.0;10069.4;66429.0;17200.6;12960.0;8212.1;0.0;17877.9;2175.1;0.0;2516.9;3892.6;85.0;0.0;3467.7;3467.7;0.0;0.0;1026.5;902.6;1010.8;1003.4;1314.0;1174.8;665.4;696.9;953.3;1321.8;0;0;0
11/5;20:00;0.0;10137.8;63529.4;17200.6;12960.0;6774.7;0.0;18586.4;2222.2;0.0;2468.5;1448.6;85.0;0.0;3467.7;3467.7;0.0;0.0;1101.3;917.6;977.8;966.1;1277.1;1177.8;706.0;698.0;981.6;1334.5;0;0;0
11/5;21:00;0.0;10222.3;58756.4;16942.2;11016.0;4784.1;0.0;19266.3;2236.6;0.0;2470.6;0.0;85.0;0.0;3467.7;3467.7;0.0;235.8;1153.1;927.0;934.8;924.5;1238.4;1185.3;760.5;739.5;1000.9;1358.3;0;2.20232E-06;0
11/5;22:00;0.0;10142.6;55431.1;16683.8;11016.0;3667.1;0.0;19754.9;2244.8;0.0;2501.5;0.0;85.0;0.0;3467.7;3467.7;0.0;2697.3;1179.9;915.7;870.3;847.1;1153.6;1204.7;783.3;787.4;1028.1;1372.4;0;3.04988E-06;0
11/5;23:00;0.0;9820.9;58019.8;16683.8;11414.7;4254.2;0.0;18997.6;2214.0;0.0;2506.6;0.0;85.0;0.0;3467.7;3467.7;0.0;0.0;1164.6;887.5;804.3;743.9;1024.6;1165.9;784.6;819.3;1044.0;1382.2;0;0;0
11/6;00:00;0.0;9360.5;56798.6;16683.8;12007.3;3205.8;0.0;18566.0;2242.7;0.0;2509.7;0.0;85.0;0.0;3467.7;3467.7;0.0;0.0;1149.2;863.1;735.5;633.6;855.1;1104.6;761.8;814.0;1053.0;1390.6;0;2.95837E-05;0
11/6;01:00;0.0;8997.3;51819.4;16425.4;10063.3;2857.8;0.0;18110.0;2240.7;0.0;2490.1;0.0;85.0;0.0;3467.7;3467.7;0.0;1815.4;1153.1;853.7;699.7;566.2;707.7;1022.4;742.7;802.3;1057.6;1392.1;0;4.55921E-05;0
11/6;02:00;0.0;8808.3;50450.9;16167.0;10063.3;2740.9;154.0;17820.9;2257.1;0.0;2488.1;0.0;85.0;0.0;3467.7;3467.7;0.0;2545.7;1174.2;863.1;686.8;528.9;643.2;959.6;709.8;786.3;1070.0;1386.4;0;0;0
11/6;03:00;0.0;8563.2;47966.8;15908.6;8119.3;2624.9;0.0;17238.7;2240.7;0.0;2477.8;0.0;85.0;0.0;3467.7;3467.7;0.0;1926.1;1139.7;840.5;648.1;493.1;611.8;928.2;681.9;768.2;1078.0;1373.8;0;0;0
11/6;04:00;0.0;8101.6;46265.1;15650.2;8119.3;2687.4;0.0;16758.3;2242.7;0.0;2475.7;0.0;85.0;0.0;3467.7;3467.7;0.0;2568.3;1009.2;739.0;566.3;430.0;569.5;902.8;669.2;776.7;1084.8;1354.1;0;8.83213E-05;0
11/6;05:00;0.0;7480.5;46953.9;15650.2;7141.5;2837.3;0.0;16196.4;2246.8;0.0;2466.5;0.0;85.0;0.0;3467.7;3467.7;0.0;0.0;871.0;626.2;467.4;351.2;471.8;849.0;651.5;774.6;1090.4;1327.4;0;0;0
11/6;06:00;0.0;6750.6;50945.7;15908.6;9085.5;2993.4;0.0;14832.4;2203.8;0.0;2478.8;2840.0;595.0;0.0;3467.7;3467.7;633.2;0.0;757.9;528.4;358.4;252.3;344.6;738.4;604.6;759.7;1097.2;1309.2;0;0;0
11/6;07:00;0.0;5858.5;58297.2;16167.0;11029.5;4949.2;0.0;13175.3;2179.2;0.0;2492.2;5680.0;1105.0;0.0;3467.7;3467.7;3357.9;0.0;606.3;409.9;239.4;150.5;223.0;602.4;522.2;711.8;1100.6;1292.3;0;0.000176554;0
11/6;08:00;0.0;4868.5;61561.5;16425.4;12960.0;5576.4;115.5;13431.8;2144.3;0.0;2458.2;7100.0;1615.0;0.0;1389.6;1389.6;0.0;0.0;429.8;259.5;127.6;64.5;119.8;448.4;432.2;609.7;1108.6;1268.4;0;0;0
11/6;09:00;0.0;4126.5;62452.5;16683.8;12960.0;5110.7;2558.1;13036.9;2140.2;0.0;2479.9;7100.0;1700.0;0.0;866.9;866.9;0.0;0.0;278.2;157.9;51.6;17.2;53.4;290.0;368.8;534.1;1116.5;1258.6;0;0;0
11/6;10:00;0.0;3846.3;63025.5;16683.8;12960.0;5334.7;5715.9;13281.2;2103.3;0.0;2464.4;4945.7;1190.0;0.0;866.9;866.9;0.0;0.0;207.2;99.7;27.2;8.6;36.9;195.8;351.1;500.1;1117.6;1302.2;0;1.59162E-12;0
11/6;11:00;0.0;3615.1;62720.7;16683.8;12960.0;4851.1;8565.6;13207.9;2107.4;0.0;2433.5;3104.7;680.0;0.0;866.9;866.9;0.0;0.0;176.5;79.0;30.1;15.8;51.6;115.1;268.7;423.5;1117.6;1337.3;0;0;0
11/6;12:00;0.0;3476.9;63269.3;16683.8;12960.0;4435.3;10656.1;14803.9;2113.6;0.0;2429.4;1184.6;68.0;0.0;866.9;866.9;0.0;0.0;157.3;79.0;43.0;31.5;75.6;77.7;205.3;332.0;1119.9;1355.5;0;0;0
11/6;13:00;0.0;3403.4;63141.3;16425.4;11016.0;3962.4;11844.4;19038.3;2074.6;0.0;2438.7;710.8;85.0;0.0;866.9;866.9;0.0;1400.1;132.4;79.0;48.7;43.0;88.5;62.8;182.5;289.4;1118.8;1358.3;0;1.39686E-05;0
11/6;14:00;0.0;3299.0;61214.0;16167.0;11016.0;3946.3;11239.2;21733.6;2070.5;0.0;2430.4;426.5;85.0;0.0;2057.5;2057.5;0.0;4200.0;94.0;56.4;35.8;35.8;84.8;52.3;178.7;280.9;1117.6;1362.6;0;0;0
11/6;15:00;0.0;3181.8;59766.3;15908.6;9072.0;4150.7;8549.1;23378.5;2095.1;0.0;2445.9;255.9;85.0;0.0;2057.5;2057.5;0.0;2576.2;59.5;26.3;20.1;25.8;75.6;38.9;177.4;280.9;1117.6;1359.7;0;0.000113976;0
11/6;16:00;0.0;3138.2;59130.3;15908.6;9453.2;4165.8;5380.3;22641.6;2271.4;0.0;2469.6;153.5;85.0;0.0;2057.5;2057.5;0.0;0.0;30.7;7.5;25.8;28.7;62.7;25.4;183.8;301.1;1114.2;1358.3;0;0;0
11/6;17:00;0.0;3236.4;58638.6;15980.0;11397.2;4576.3;1160.8;23989.2;2117.7;0.0;2494.3;92.1;85.0;0.0;2057.5;2057.5;0.0;0.0;21.1;5.6;58.8;58.8;77.4;13.5;188.9;326.7;1112.0;1373.8;0;0;0
11/6;18:00;0.0;3483.1;63327.2;16238.4;12960.0;7021.0;27.5;25312.5;2361.6;0.0;2504.6;55.3;85.0;0.0;2057.5;2057.5;105.0;0.0;46.0;32.0;123.3;123.3;145.6;13.5;182.5;329.8;1100.6;1386.4;0;0;0
11/6;19:00;0.0;3879.9;66677.9;16496.8;12960.0;6408.0;0.0;27014.3;2113.6;0.0;2507.6;71.0;85.0;0.0;2057.5;2057.5;2071.1;0.0;105.5;77.1;212.2;223.6;263.5;20.9;173.6;328.8;1082.5;1392.1;0;0;0
11/6;20:00;0.0;4380.5;64113.6;16755.2;12960.0;4840.4;0.0;27095.8;2140.2;0.0;2519.0;227.8;85.0;0.0;2057.5;2057.5;0.0;0.0;178.4;135.4;314.0;349.7;405.4;38.9;169.8;329.8;1071.2;1387.8;0;0;0
11/6;21:00;0.0;4843.9;59541.7;16496.8;11016.0;4058.8;0.0;26965.5;2132.0;0.0;2521.0;0.0;85.0;0.0;2057.5;2057.5;0.0;1877.8;243.7;199.3;408.6;470.1;525.2;71.7;162.2;319.2;1064.4;1379.4;0;2.63383E-05;0
11/6;22:00;0.0;5309.8;56553.8;16238.4;11016.0;3375.3;0.0;27869.3;2144.3;0.0;2519.0;0.0;85.0;0.0;3129.6;3129.6;0.0;4200.0;314.7;278.3;517.6;593.4;628.4;130.0;152.1;295.8;1049.6;1349.9;0;0;0
11/6;23:00;0.0;5803.3;58790.9;15980.0;9072.0;3859.8;0.0;28537.1;2160.7;0.0;2510.7;0.0;85.0;0.0;3129.6;3129.6;0.0;1442.6;383.7;370.4;635.2;718.1;726.1;218.2;150.8;267.1;1037.2;1296.5;0;0;0
11/7;00:00;0.0;6301.4;57592.1;15721.6;9072.0;3440.4;0.0;30682.7;2177.1;0.0;2519.0;0.0;85.0;0.0;3421.1;3421.1;0.0;4200.0;447.0;460.7;737.0;812.7;823.8;340.8;153.4;225.6;1029.2;1271.2;0;0;0
11/7;01:00;0.0;6744.9;52759.2;15463.2;7128.0;3262.0;0.0;31835.0;2152.5;0.0;2503.5;0.0;85.0;0.0;7476.6;7476.6;0.0;4200.0;525.7;549.1;818.7;874.4;904.9;455.9;168.6;184.1;1006.5;1257.2;0;0;0
11/7;02:00;0.0;7074.7;51411.0;15204.8;7128.0;3166.5;0.0;33215.2;2142.3;0.0;2473.7;0.0;85.0;0.0;10047.5;10047.5;0.0;4200.0;604.4;624.3;880.3;914.5;950.9;530.6;185.1;150.0;981.6;1253.0;0;0;0
