tranche_horaire;consommation;gaz cogénérations;hydraulique;éolien onshore;solaire;biomasse;annee
5650;0.000102219;0.084224599;0.281455399;0.16924808;0.286384426;0.55;2018
5651;0.000104345;0.084224599;0.283661972;0.171366164;0.404831711;0.535;2018
5652;0.000106863;0.089371658;0.274835681;0.184074662;0.485868418;0.541;2018
5653;0.000108108;0.083522727;0.249014085;0.213065925;0.541222001;0.552;2018
5654;0.000104509;0.082586898;0.229014085;0.245101933;0.55670224;0.546;2018
5655;0.000102423;0.080013369;0.214553991;0.268797988;0.527969978;0.5455;2018
5656;9.98E-05;0.080481283;0.216431925;0.286205984;0.466869943;0.5435;2018
5657;9.75E-05;0.080247326;0.225399061;0.31056394;0.396036121;0.5445;2018
5658;9.70E-05;0.080949198;0.243568075;0.314336775;0.285915328;0.5495;2018
5659;9.81E-05;0.083756684;0.292441315;0.291236431;0.147062273;0.5505;2018
5660;9.53E-05;0.085394385;0.309953052;0.291104051;0.0382315;0.5615;2018
5661;9.41E-05;0.084458556;0.331502347;0.22961345;0;0.562;2018
5662;9.26E-05;0.084458556;0.281971831;0.220677787;-0.000117275;0.5665;2018
5663;9.75E-05;0.084692513;0.32286385;0.225443474;-0.000117275;0.562;2018
5664;9.39E-05;0.085628342;0.243568075;0.238416733;-0.000117275;0.563;2018
5665;8.39E-05;0.078609626;0.194507042;0.234114376;-0.000117275;0.564;2018
5666;8.05E-05;0.078609626;0.192441315;0.22954726;-0.000117275;0.5695;2018
5667;7.55E-05;0.077673797;0.161830986;0.236033889;-0.000117275;0.5725;2018
5668;7.21E-05;0.082352941;0.148544601;0.238747683;-0.000117275;0.5715;2018
5669;7.10E-05;0.08328877;0.146478873;0.234511517;-0.000117275;0.5685;2018
5670;7.28E-05;0.082586898;0.144507042;0.231930103;-0.000117275;0.571;2018
5671;7.38E-05;0.08328877;0.150328638;0.212404024;-0.000117275;0.5725;2018
5672;7.62E-05;0.082820856;0.194460094;0.190826052;0.03049138;0.576;2018
5673;8.22E-05;0.082352941;0.233521127;0.163489542;0.126187405;0.578;2018
5674;8.72E-05;0.082586898;0.23084507;0.176595181;0.248387475;0.573;2018
5675;8.99E-05;0.08165107;0.21943662;0.187715118;0.333059693;0.574;2018
5676;9.30E-05;0.082352941;0.216995305;0.193936987;0.399202533;0.5705;2018
5677;9.60E-05;0.08165107;0.232065728;0.189568441;0.416559165;0.57;2018
5678;9.14E-05;0.081183155;0.189389671;0.190892243;0.42031195;0.5735;2018
5679;8.89E-05;0.080949198;0.175352113;0.183015621;0.38337047;0.5665;2018
5680;8.63E-05;0.081885027;0.168169014;0.184537993;0.345490794;0.5735;2018
5681;8.42E-05;0.08165107;0.175399061;0.178580884;0.285094406;0.5665;2018
5682;8.51E-05;0.082352941;0.203568075;0.169645221;0.232203589;0.564;2018
5683;8.65E-05;0.084692513;0.249061033;0.145949166;0.135217544;0.5695;2018
5684;8.58E-05;0.085394385;0.261643192;0.109610802;0.032836871;0.5675;2018
5685;8.54E-05;0.085394385;0.273474178;0.096769923;0.000469098;0.5735;2018
5686;8.52E-05;0.086330214;0.259248826;0.089886153;-0.000117275;0.5725;2018
5687;9.14E-05;0.086798128;0.306995305;0.082075721;-0.000117275;0.5745;2018
5688;8.90E-05;0.087032086;0.268122066;0.068374371;-0.000117275;0.568;2018
5689;7.89E-05;0.087266043;0.18713615;0.061292031;-0.000117275;0.5745;2018
5690;7.63E-05;0.083522727;0.205211268;0.055202542;-0.000117275;0.576;2018
5691;7.15E-05;0.083990642;0.164037559;0.055070162;-0.000117275;0.577;2018
5692;6.80E-05;0.083756684;0.148215962;0.049907334;-0.000117275;0.5775;2018
5693;6.67E-05;0.083990642;0.145492958;0.056327773;-0.000117275;0.5785;2018
5694;6.72E-05;0.083756684;0.144319249;0.065792957;-0.000117275;0.5765;2018
5695;6.71E-05;0.08328877;0.148591549;0.073272438;0;0.5765;2018
5696;6.89E-05;0.083990642;0.148967136;0.085517607;0.042218834;0.5745;2018
5697;7.41E-05;0.084458556;0.159014085;0.093129468;0.192095696;0.572;2018
5698;7.97E-05;0.083756684;0.165446009;0.085649987;0.401782573;0.57;2018
5699;8.36E-05;0.082118984;0.165117371;0.12827641;0.559399554;0.5695;2018
5700;8.70E-05;0.078375668;0.168028169;0.178647074;0.638677143;0.569;2018
5701;9.04E-05;0.077205882;0.162300469;0.214389727;0.674328603;0.569;2018
5702;8.48E-05;0.076504011;0.140375587;0.235967699;0.683006919;0.5615;2018
5703;8.16E-05;0.077205882;0.136713615;0.258339952;0.672921309;0.5615;2018
5704;7.93E-05;0.076504011;0.141455399;0.282764098;0.624838748;0.56;2018
5705;7.77E-05;0.078375668;0.148075117;0.294612126;0.529142723;0.561;2018
5706;7.90E-05;0.080949198;0.181220657;0.293486894;0.375747625;0.557;2018
5707;8.27E-05;0.080247326;0.25342723;0.292361663;0.184355576;0.56;2018
5708;8.48E-05;0.083522727;0.284741784;0.288919778;0.032250498;0.564;2018
5709;8.71E-05;0.083990642;0.290140845;0.331943341;0;0.5645;2018
5710;8.66E-05;0.083990642;0.242723005;0.357161769;-0.000117275;0.5665;2018
5711;9.25E-05;0.084692513;0.233568075;0.380990204;-0.000117275;0.564;2018
5712;8.97E-05;0.084926471;0.180469484;0.391249669;-0.000117275;0.565;2018
5713;7.95E-05;0.079779412;0.171079812;0.3850278;-0.000117275;0.566;2018
5714;7.69E-05;0.087967914;0.173098592;0.354315594;-0.000117275;0.5625;2018
5715;7.28E-05;0.088903743;0.14629108;0.327045274;-0.000117275;0.566;2018
5716;7.01E-05;0.089137701;0.139859155;0.289846439;-0.000117275;0.5675;2018
5717;7.13E-05;0.092413102;0.136948357;0.269923219;-0.000117275;0.561;2018
5718;7.72E-05;0.092647059;0.152206573;0.248874768;-0.000117275;0.561;2018
5719;8.49E-05;0.09334893;0.161784038;0.240534816;0;0.5575;2018
5720;9.16E-05;0.092647059;0.234694836;0.2159121;0.032133224;0.5575;2018
5721;9.85E-05;0.092647059;0.300892019;0.183876092;0.163128885;0.555;2018
5722;0.000102821;0.093816845;0.281079812;0.17560233;0.318986748;0.548;2018
5723;0.000105473;0.093816845;0.249671362;0.187715118;0.444353231;0.548;2018
5724;0.0001086;0.093582888;0.259530516;0.179507546;0.546733904;0.547;2018
5725;0.000109868;0.091945187;0.266619718;0.167659518;0.602322036;0.5495;2018
5726;0.000107725;0.091945187;0.242300469;0.163158591;0.614635863;0.5435;2018
5727;0.000105864;0.091477273;0.21600939;0.167924279;0.603142958;0.534;2018
5728;0.000103527;0.091009358;0.22286385;0.164747154;0.538290137;0.545;2018
5729;0.000101075;0.089839572;0.247887324;0.151575324;0.460888941;0.549;2018
5730;9.98E-05;0.090307487;0.293380282;0.120532168;0.33892342;0.545;2018
5731;0.000102335;0.090073529;0.3642723;0.090548054;0.170517181;0.547;2018
5732;0.000100669;0.090541444;0.387652582;0.065131056;0.031898675;0.5535;2018
5733;9.83E-05;0.083522727;0.37915493;0.064866296;-0.000117275;0.557;2018
5734;9.51E-05;0.083756684;0.284037559;0.077045274;-0.000117275;0.5625;2018
5735;0.000100209;0.083990642;0.320140845;0.08128144;-0.000117275;0.5605;2018
5736;9.64E-05;0.092413102;0.253474178;0.072478157;-0.000117275;0.566;2018
5737;8.63E-05;0.092179144;0.178028169;0.073934339;-0.000117275;0.564;2018
5738;8.34E-05;0.092881016;0.160657277;0.068374371;-0.000117275;0.563;2018
5739;7.92E-05;0.094050802;0.153802817;0.065329627;-0.000117275;0.5675;2018
5740;7.63E-05;0.094752674;0.154131455;0.063277734;-0.000117275;0.5635;2018
5741;7.67E-05;0.094284759;0.14056338;0.063410114;-0.000117275;0.564;2018
5742;8.21E-05;0.094518717;0.145211268;0.069367223;-0.000117275;0.561;2018
5743;8.89E-05;0.094518717;0.226103286;0.077773365;0.000117275;0.558;2018
5744;9.61E-05;0.095220588;0.283051643;0.07453005;0.038583324;0.56;2018
5745;0.000102562;0.095220588;0.29943662;0.058776807;0.192212971;0.5485;2018
5746;0.000106741;0.093114973;0.282629108;0.03349219;0.383253196;0.5345;2018
5747;0.000109624;0.092881016;0.275962441;0.024159386;0.540987452;0.545;2018
5748;0.000112021;0.091945187;0.259671362;0.0200556;0.645244517;0.542;2018
5749;0.000113334;0.090307487;0.254553991;0.019526079;0.692154333;0.542;2018
5750;0.000111342;0.089605615;0.226244131;0.019526079;0.695555295;0.534;2018
5751;0.000109813;0.088903743;0.202723005;0.018797988;0.669637622;0.5385;2018
5752;0.000107437;0.088903743;0.211784038;0.018996558;0.578515304;0.539;2018
5753;0.000105184;0.088669786;0.247511737;0.02012179;0.468277237;0.538;2018
5754;0.000104356;0.087967914;0.319483568;0.028064602;0.310894805;0.5385;2018
5755;0.000105937;0.090775401;0.377183099;0.036603124;0.134279348;0.54;2018
5756;0.000102964;0.094050802;0.391314554;0.051429706;0.020874868;0.5485;2018
5757;0.000100945;0.090073529;0.355492958;0.106102727;-0.000117275;0.5525;2018
5758;9.69E-05;0.091945187;0.25028169;0.158326714;-0.000117275;0.5505;2018
5759;0.000101227;0.091477273;0.250422535;0.206645486;-0.000117275;0.5475;2018
5760;9.73E-05;0.090073529;0.237464789;0.212073074;-0.000117275;0.539;2018
5761;8.62E-05;0.09334893;0.179107981;0.181493249;-0.000117275;0.539;2018
5762;8.42E-05;0.093114973;0.155774648;0.179573736;-0.000117275;0.542;2018
5763;7.94E-05;0.092179144;0.138638498;0.162629071;-0.000117275;0.548;2018
5764;7.68E-05;0.092881016;0.144037559;0.152501986;-0.000117275;0.551;2018
5765;7.72E-05;0.092881016;0.139107981;0.130129733;-0.000117275;0.553;2018
5766;8.25E-05;0.09334893;0.154178404;0.108750331;-0.000117275;0.54;2018
5767;8.99E-05;0.092179144;0.203755869;0.099616097;0;0.537;2018
5768;9.67E-05;0.091477273;0.238591549;0.140653958;0.02556585;0.542;2018
5769;0.000103563;0.092647059;0.293098592;0.106036537;0.116922716;0.538;2018
5770;0.000107845;0.093114973;0.313521127;0.111927456;0.224815293;0.5395;2018
5771;0.000111165;0.09334893;0.321361502;0.131916865;0.332004222;0.537;2018
5772;0.000113788;0.098262032;0.288169014;0.147471538;0.396153395;0.542;2018
5773;0.000113826;0.098028075;0.249389671;0.202012179;0.456432509;0.5345;2018
5774;0.000111498;0.100601604;0.215962441;0.255096638;0.465228099;0.5415;2018
5775;0.000109197;0.099431818;0.219953052;0.282697908;0.461827137;0.529;2018
5776;0.000106781;0.096156417;0.22;0.30394493;0.42418201;0.5385;2018
5777;0.000104436;0.096156417;0.2357277;0.336709028;0.357335522;0.544;2018
5778;0.000103018;0.098495989;0.256807512;0.348093725;0.257886713;0.553;2018
5779;0.000105216;0.09592246;0.285915493;0.325853852;0.12736015;0.552;2018
5780;0.000103205;0.095688503;0.286197183;0.268467037;0.025800399;0.5475;2018
5781;0.000100501;0.094986631;0.293004695;0.230804872;-0.000117275;0.552;2018
5782;9.68E-05;0.094752674;0.254788732;0.204328832;-0.000117275;0.5495;2018
5783;0.000101529;0.096390374;0.313521127;0.205255494;-0.000117275;0.5525;2018
5784;9.78E-05;0.096390374;0.20943662;0.191818904;-0.000117275;0.552;2018
5785;8.72E-05;0.097326203;0.16657277;0.165673815;-0.000117275;0.556;2018
5786;8.45E-05;0.094284759;0.155117371;0.154553879;-0.000117275;0.5575;2018
5787;8.00E-05;0.094050802;0.156478873;0.135755891;-0.000117275;0.5605;2018
5788;7.71E-05;0.094284759;0.151549296;0.111728885;-0.000117275;0.559;2018
5789;7.77E-05;0.094518717;0.154976526;0.099947048;-0.000117275;0.565;2018
5790;8.29E-05;0.094518717;0.166384977;0.090680434;-0.000117275;0.5595;2018
5791;9.06E-05;0.097092246;0.215446009;0.084921896;0;0.5545;2018
5792;9.77E-05;0.09756016;0.280328638;0.077773365;0.033657793;0.5535;2018
5793;0.000104005;0.098963904;0.308262911;0.055864443;0.155271491;0.5465;2018
5794;0.00010739;0.098028075;0.307981221;0.04739211;0.313709394;0.5405;2018
5795;0.000109857;0.09756016;0.300234742;0.042427853;0.445643251;0.545;2018
5796;0.000111941;0.09592246;0.263802817;0.037926926;0.531957312;0.5445;2018
5797;0.000112431;0.094752674;0.280234742;0.038390257;0.596575583;0.5465;2018
5798;0.000110059;0.094752674;0.258262911;0.043619275;0.57194793;0.5435;2018
5799;0.000107712;0.094050802;0.256384977;0.046531639;0.538172863;0.5375;2018
5800;0.00010522;0.096858289;0.243943662;0.043817845;0.462648059;0.5395;2018
5801;0.000102654;0.09756016;0.257183099;0.04759068;0.366013838;0.548;2018
5802;0.000101761;0.096624332;0.321032864;0.048914482;0.247683828;0.5505;2018
5803;0.000104017;0.095220588;0.370234742;0.050436855;0.128532896;0.5495;2018
5804;0.000102423;0.096624332;0.356713615;0.055996823;0.023806732;0.5615;2018
5805;0.000100612;0.101537433;0.329671362;0.064072015;0;0.558;2018
5806;9.63E-05;0.10434492;0.264084507;0.075787662;-0.000117275;0.559;2018
5807;0.000101014;0.105046791;0.273896714;0.089687583;-0.000117275;0.562;2018
5808;9.81E-05;0.105514706;0.224553991;0.093526608;-0.000117275;0.5585;2018
5809;8.72E-05;0.101303476;0.154788732;0.093592799;-0.000117275;0.558;2018
5810;8.45E-05;0.102005348;0.142910798;0.088496161;-0.000117275;0.5525;2018
5811;7.99E-05;0.102473262;0.145633803;0.082274292;-0.000117275;0.556;2018
5812;7.73E-05;0.102005348;0.143943662;0.077773365;-0.000117275;0.561;2018
5813;7.79E-05;0.102941176;0.143615023;0.084127615;-0.000117275;0.565;2018
5814;8.31E-05;0.103175134;0.155492958;0.091938046;-0.000117275;0.566;2018
5815;9.09E-05;0.107854278;0.177323944;0.089952343;-0.000117275;0.553;2018
5816;9.75E-05;0.108088235;0.242676056;0.092997088;0.024158555;0.5535;2018
5817;0.000103494;0.106918449;0.29713615;0.078633836;0.147648645;0.551;2018
5818;0.000106827;0.10598262;0.289624413;0.061556791;0.311481177;0.553;2018
5819;0.000108516;0.105046791;0.309014085;0.058048716;0.452445174;0.553;2018
5820;0.000110942;0.104812834;0.302300469;0.06076251;0.53242641;0.5535;2018
5821;0.000111634;0.10434492;0.269107981;0.059637278;0.578280755;0.5565;2018
5822;0.000108497;0.103409091;0.254788732;0.058048716;0.576287088;0.554;2018
5823;0.000106377;0.098963904;0.23685446;0.057122055;0.553653102;0.5525;2018
5824;0.000103388;0.098028075;0.22915493;0.058975377;0.502873226;0.5545;2018
5825;0.000100423;0.098729947;0.231408451;0.066984379;0.428286619;0.5545;2018
5826;9.98E-05;0.098963904;0.260798122;0.068970082;0.294007271;0.5585;2018
5827;0.000100951;0.099665775;0.315868545;0.075589092;0.146241351;0.561;2018
5828;9.91E-05;0.100367647;0.288075117;0.070492454;0.026034948;0.563;2018
5829;9.84E-05;0.101069519;0.300985915;0.083134763;0;0.562;2018
5830;9.54E-05;0.10177139;0.230093897;0.104381784;-0.000117275;0.561;2018
5831;0.000100371;0.103175134;0.269107981;0.11457506;-0.000117275;0.5565;2018
5832;9.65E-05;0.102707219;0.212629108;0.11464125;-0.000117275;0.5585;2018
5833;8.55E-05;0.104110963;0.182394366;0.117288854;0.003166413;0.5595;2018
5834;8.24E-05;0.104812834;0.169248826;0.112390786;-0.000117275;0.5535;2018
5835;7.74E-05;0.104578877;0.147042254;0.109412232;0.002814589;0.5475;2018
5836;7.36E-05;0.105514706;0.146244131;0.109346042;0.003283687;0.545;2018
5837;7.24E-05;0.105514706;0.153943662;0.101734181;0.003166413;0.548;2018
5838;7.43E-05;0.10598262;0.146948357;0.099814668;0.002110942;0.551;2018
5839;7.63E-05;0.10598262;0.149014085;0.093725179;-0.000117275;0.555;2018
5840;7.88E-05;0.106216578;0.165258216;0.091739476;0.034947813;0.551;2018
5841;8.49E-05;0.105748663;0.201924883;0.077442415;0.189750205;0.5525;2018
5842;9.02E-05;0.104110963;0.227558685;0.054937781;0.396036121;0.5565;2018
5843;9.28E-05;0.102707219;0.226619718;0.065594387;0.565028732;0.5525;2018
5844;9.55E-05;0.101537433;0.206150235;0.090680434;0.682420546;0.5545;2018
5845;9.93E-05;0.100601604;0.206713615;0.104778925;0.72745397;0.5515;2018
5846;9.36E-05;0.099899733;0.156431925;0.10133704;0.738946875;0.553;2018
5847;9.17E-05;0.099665775;0.165070423;0.096703733;0.713029201;0.5505;2018
5848;8.89E-05;0.099197861;0.200657277;0.095048981;0.640788085;0.547;2018
5849;8.70E-05;0.099665775;0.206666667;0.094982791;0.532074587;0.546;2018
5850;8.74E-05;0.099197861;0.229014085;0.099285147;0.369532075;0.545;2018
5851;8.89E-05;0.098729947;0.256478873;0.106367487;0.17462179;0.5415;2018
5852;8.81E-05;0.10013369;0.241784038;0.108485571;0.026386771;0.545;2018
5853;8.94E-05;0.10177139;0.227230047;0.148001059;-0.000117275;0.545;2018
5854;8.74E-05;0.102707219;0.190892019;0.188112258;-0.000117275;0.554;2018
5855;9.38E-05;0.102941176;0.233098592;0.204130262;-0.000117275;0.558;2018
5856;9.13E-05;0.103409091;0.215117371;0.205123114;0.003283687;0.563;2018
5857;8.04E-05;0.105046791;0.167323944;0.200688377;-0.000117275;0.5625;2018
5858;7.73E-05;0.105280749;0.156995305;0.194532698;-0.000117275;0.5665;2018
5859;7.26E-05;0.105748663;0.138732394;0.18930368;-0.000117275;0.564;2018
5860;6.91E-05;0.10598262;0.139953052;0.187715118;-0.000117275;0.567;2018
5861;6.80E-05;0.100367647;0.145492958;0.174808049;-0.000117275;0.5655;2018
5862;6.89E-05;0.102707219;0.14741784;0.162629071;-0.000117275;0.562;2018
5863;6.95E-05;0.106450535;0.147370892;0.150582473;-0.000117275;0.563;2018
5864;7.09E-05;0.106918449;0.150140845;0.134564469;0.032485047;0.5585;2018
5865;7.65E-05;0.106450535;0.171690141;0.095247551;0.191509323;0.558;2018
5866;8.19E-05;0.104578877;0.172769953;0.048120201;0.392869708;0.554;2018
5867;8.60E-05;0.102707219;0.173474178;0.045538787;0.556115867;0.542;2018
5868;8.98E-05;0.100835561;0.175539906;0.072809108;0.668347602;0.5425;2018
5869;9.33E-05;0.098963904;0.177276995;0.085252846;0.726867597;0.538;2018
5870;8.74E-05;0.095220588;0.147652582;0.089091872;0.732262226;0.529;2018
5871;8.45E-05;0.094518717;0.136525822;0.093725179;0.688284273;0.5335;2018
5872;8.23E-05;0.094050802;0.14286385;0.103124173;0.616160432;0.538;2018
5873;8.07E-05;0.094050802;0.15943662;0.11503839;0.502286854;0.534;2018
5874;8.20E-05;0.093582888;0.175164319;0.120201218;0.342089832;0.5385;2018
5875;8.69E-05;0.094752674;0.255962441;0.12847498;0.159376099;0.538;2018
5876;8.82E-05;0.094518717;0.285492958;0.120135028;0.023454908;0.5415;2018
5877;9.05E-05;0.096624332;0.305164319;0.135888271;-0.000117275;0.544;2018
5878;8.78E-05;0.09756016;0.209483568;0.172491395;-0.000117275;0.5465;2018
5879;9.28E-05;0.098495989;0.29713615;0.167990469;-0.000117275;0.5485;2018
5880;9.05E-05;0.099899733;0.245539906;0.157863384;-0.000117275;0.55;2018
5881;8.02E-05;0.100367647;0.143051643;0.140720148;-0.000117275;0.5475;2018
5882;7.81E-05;0.101069519;0.137183099;0.118877416;-0.000117275;0.5495;2018
5883;7.41E-05;0.100601604;0.135915493;0.096769923;-0.000117275;0.5465;2018
5884;7.10E-05;0.101069519;0.13685446;0.08134763;-0.000117275;0.5475;2018
5885;7.29E-05;0.101303476;0.137464789;0.08101668;-0.000117275;0.552;2018
5886;7.92E-05;0.101069519;0.139953052;0.077111464;-0.000117275;0.549;2018
5887;8.98E-05;0.101537433;0.206713615;0.0675139;-0.000117275;0.5435;2018
5888;9.71E-05;0.101069519;0.249577465;0.060431559;0.028966811;0.5395;2018
5889;0.000101325;0.10013369;0.275680751;0.0474583;0.177553653;0.5345;2018
5890;0.000104743;0.098963904;0.247276995;0.023894625;0.367186584;0.538;2018
5891;0.000107695;0.09756016;0.278028169;0.021048451;0.523161722;0.533;2018
5892;0.0001104;0.096624332;0.262347418;0.035808843;0.620616864;0.528;2018
5893;0.000111062;0.095688503;0.220704225;0.052356367;0.672921309;0.5265;2018
5894;0.000109155;0.095220588;0.218309859;0.063476304;0.687228803;0.527;2018
5895;0.000107273;0.094518717;0.206807512;0.069565793;0.638559869;0.5295;2018
5896;0.000105222;0.094518717;0.185352113;0.077508605;0.577928932;0.535;2018
5897;0.000102385;0.094986631;0.198403756;0.088628541;0.461006216;0.5355;2018
5898;0.000101687;0.092881016;0.249248826;0.098226105;0.317696728;0.5445;2018
5899;0.000105281;0.093582888;0.309765258;0.104514165;0.145068606;0.539;2018
5900;0.000102791;0.093816845;0.278685446;0.10802224;0.021109417;0.545;2018
5901;0.000101273;0.094986631;0.255211268;0.119208366;-0.000117275;0.552;2018
5902;9.61E-05;0.092179144;0.161971831;0.124569764;-0.000117275;0.553;2018
5903;0.000100924;0.096858289;0.225821596;0.115898862;-0.000117275;0.5545;2018
5904;9.74E-05;0.098495989;0.193239437;0.109412232;-0.000117275;0.5525;2018
5905;8.70E-05;0.098495989;0.124507042;0.091673286;-0.000117275;0.5515;2018
5906;8.44E-05;0.098028075;0.118638498;0.082671432;-0.000117275;0.5555;2018
5907;8.01E-05;0.094284759;0.132723005;0.078898597;-0.000117275;0.5275;2018
5908;7.69E-05;0.095454545;0.122910798;0.074861001;-0.000117275;0.5225;2018
5909;7.75E-05;0.099665775;0.129812207;0.070757215;-0.000117275;0.5215;2018
5910;8.33E-05;0.099665775;0.155492958;0.072411967;-0.000117275;0.5275;2018
5911;9.43E-05;0.099197861;0.226619718;0.075456712;-0.000117275;0.522;2018
5912;0.000101155;0.099665775;0.252347418;0.072941488;0.028614988;0.5165;2018
5913;0.000105376;0.099197861;0.299530516;0.059438708;0.172393573;0.513;2018
5914;0.000108739;0.098028075;0.298685446;0.044347366;0.350768148;0.5285;2018
5915;0.000110532;0.097092246;0.277183099;0.044214985;0.518353465;0.519;2018
5916;0.000112915;0.096156417;0.24971831;0.048914482;0.62049959;0.521;2018
5917;0.000112248;0.095688503;0.229061033;0.046928779;0.662014777;0.521;2018
5918;0.000110293;0.094986631;0.205117371;0.04699497;0.660842031;0.5265;2018
5919;0.00010935;0.095688503;0.201220657;0.051297326;0.628239709;0.5255;2018
5920;0.000107359;0.096390374;0.187370892;0.062615833;0.569016067;0.53;2018
5921;0.000104291;0.095220588;0.190234742;0.067977231;0.451272429;0.531;2018
5922;0.000104322;0.095688503;0.24741784;0.079097167;0.313240296;0.5325;2018
5923;0.00010713;0.095688503;0.310704225;0.08783426;0.134631172;0.535;2018
5924;0.000104358;0.096156417;0.278591549;0.091805666;0.01524569;0.5385;2018
